id,value_int,value_float,text
9d302020-4644-48d5-a8c7-30a1ffa918d5,943264844,382956.06292111153,Hr6oSNtcVVPjZLuC5RDO
2b4c8355-aa93-488d-9198-e339d0a0af0f,603190651,261454.60565399769,S0Nte9dyfc8vSLrhancs
b11e041f-ac1b-48ae-a373-9c7f2ef4022d,189861550,248800.5823346855,f55PTjv7Ozh1Pa43zumL
3fc61785-799f-401a-852d-b046a86bbf33,267369383,544827.1797726854,2pEMmngNO7nSnkB6kItM
e5906137-3b61-4785-97f6-f3992de55557,267551931,731911.3957053296,EgRfvFEI9WC8uK15jb54
48a14c9f-5b2d-46c4-9b2d-9e3760839d8d,997096615,501670.0937150186,V1qeDxettVvitOIFveM5
06480453-44ec-4287-be76-aa390caf37fb,230290725,802970.5133759347,ghnUlFdqmqm5Rz7xauko
07cbaef9-08ae-450a-99b1-3a0f79b02b4f,441778581,236827.81928453245,xKDNDgCEa1wnnTQxYIEP
6e162f8a-71f8-4805-bbab-47e1fc66b9b7,111782126,505321.1128932007,ldduGjiM39wl9yXLNm2H
19762d64-6dac-4afd-8d8a-f730c25c15de,683359103,126373.56480826678,SCqtx3OxjvgsJzXlsooe
165203c7-d310-452b-9e91-3542640df8ad,194100968,193310.5461757194,VqEIsHylKaMMdXcKwBOj
0b9cd021-600f-4af8-99ea-359ffcdc8f26,264521353,209252.40154114034,ZQ58q8iIJPPBfZXoFf7s
34fe00c8-1b3d-4498-8d3a-7f18ef9bab9d,475892184,450587.73089907353,GXH2fvd6OI1jH2PPs2Po
57342759-9f0f-43e6-8b36-44c63f21971f,262486331,657375.0858318238,E84kDJBnEvdkAWWX6v0L
d5adcd86-ad7b-42c2-9980-6d2b2dc8148b,67081913,661983.729648026,uglWGNf8vRCFgxupkaE2
d9a3921f-4af9-436e-a479-c172a52e1be2,730477375,250305.64579567293,CRZMNZeLHoIMFWsTxXKz
919cff53-47b7-4460-a090-0d11de5c7931,134227123,244600.71972480524,oUc8rBzu5Hg4Yq6BNSia
3db52e24-2db5-4bbe-b098-ad3bd72d11da,627856181,699985.6058299836,zGPdEHmpEnR0f3v0ZfB9
ba5e3074-212d-4a16-aeb8-5e13b5e99037,395098990,166024.61838393557,2FuhEYlL08Ll3blECie8
68118f5b-addb-487e-8d21-bdc3f116e155,196956571,953172.3845489043,YlPTMqUpAYfx2eQpp2dK
7db07131-1adc-482a-9484-5e8763d35ced,845653772,182982.31184121693,qW0IQRFVGNXnc5CkTR51
b6ee3d94-91c0-439e-8eb0-6963fb38ad26,247054715,711844.4472670477,mtJKtf5aK2Vykc0Sa7Qb
183b946e-44e6-4a95-b7fe-b94c110083c2,17173809,603402.3295742924,CMAakcqGOtOeIra1Pasg
9099c6de-c623-4e3b-906f-2ce0449b99ef,151090858,611580.6830845024,hTNSlylW73UCiYqtihFq
df7b478e-1364-4799-84dd-b842b04d6481,683157126,675930.0087030778,zMxgKS9vQMf95I4TacMb
02ef866f-2807-4690-bb6a-beca2ba3178e,217704749,877998.8611294392,4qxzhRvmydQS0AFHorew
9d02b643-de54-4962-8545-571a6adbc58e,913989446,611962.1384075512,fYl6znf1BJDEemx9JHYA
a8f2bd0e-dd5c-409c-ad0d-5a51d285724d,896847466,484366.32922429754,Bhl9UByRL5wtfjvYtRX8
aac7eff7-077b-4bf3-96f3-ea1dcc0a8691,986723046,241263.95899072094,Otk3Lka0pk4oi6IiV2tz
ec179439-b395-43d4-86b2-b6dcbb0fcd0b,930142188,836514.4334525148,0p9GbZHpc970cZJ4YNVV
1735cecf-3f4a-4852-9064-6f9e7155c830,818995913,597238.2716610961,WcfH1vYDcOFu6Yi2M28A
6907a4bb-a294-4ff6-aeff-f28b1acee0cb,305154152,487057.0708030671,WnMtmTVQWZV9vgemxNxn
2d53e76c-bc74-4885-9a8e-5e80df15cebc,175439037,203238.42486493394,bqLdKXpSI6QjYv8Dhin8
84c365e9-8e30-4963-bbd3-3073b10c079a,267137644,114848.86822294937,QKRTSei8sHOqMjkL244p
2e33937c-3f48-4cc1-aa5b-6129ab840bde,245867639,637093.6104050047,yrJSYaWaXjnBsSFGabxv
9d880469-25ee-42ea-8804-70f21829bb91,677515165,755024.2094257533,eWRtaAaoRA5H0QEwCGhR
9839bfce-33e1-4681-9534-bf0e88396edc,581710271,506853.7374574078,DNof1xK982AEVAXqUbb6
9d636f79-f6d8-439b-8fd1-0e76ba56ec3d,255607147,270006.92459068965,WfErSt6TpGwVBzzk5UCE
0609f250-7b8c-4746-adf2-910ffaed290a,203409207,581216.7374072673,yTbgW8Zjsj3qxBSE3lOW
0daadb85-352b-4a2e-ae7e-91f99323b85f,670930555,464347.3359685537,O9GZsQct1idMBklPdtzo
2c0b10c0-fac7-463a-afa0-24697daf6307,992419009,500508.0398365632,cxOr4AX9fPIJChrbw9oA
f7848998-a0c9-4a6c-b1b8-6fd8b804507d,346937121,500040.24603901984,ZFpZGszMEAVWx1ZEeovd
56f5b050-93bc-4c12-9276-e684cc082166,157932277,515263.0934965893,6oHSS6eBTW9t3GQsK6p2
fd7be8e9-295c-41b7-8634-5fe7c077ec8e,86102254,976165.4726692822,gRPXRtwNeu8VifeR3pRb
800bfaef-007f-4349-9093-b59d832337c3,673069947,609590.6035040205,JtrJX7IYG63LdN2MycgP
2baec46c-2455-4f49-a41e-8c24ae512592,560071911,168933.16316522378,iB9IXXJtHWFDfGTPNE1N
d1737eb1-c75b-44ff-84d3-aefc94413cda,225583195,29004.152285859396,QfOyB1sYWeUWymFxNZkx
04d723db-562b-4b4e-8b93-8a38c79b0761,486983627,80060.9630437602,zx9CaPDUam9Vv7fNllQG
eab8f99f-544e-457c-b6da-b3a5487c8044,242903545,39642.83809557978,zc23mHx8R5VsSSLDDN8d
70175ff3-3ee9-419c-a18f-21376c41a15f,164929781,2163.0552913413094,8jQkv5g5RGsGlb5qBlht
d37b59a8-eedd-4e15-a810-9ace3509ebf6,487273561,860263.0815092139,fqT4QdYhPFaUqg1ptfCi
f9aae2f7-e14d-4ac5-bed3-ffb04eefc72c,568120775,872778.561897403,sQaKPosUVkCVSSq4ZBnh
915bc61c-3b3c-4df5-9829-e00c97edc791,328082222,308630.5547723578,TSRSgrBJcYyph5mXV4c3
467ba94e-376d-4f34-b867-452da1fa6df6,579497467,281.21413648185546,IiT9a4I2VxevtPxtjt9h
f07f0c55-a75f-4a45-9e2a-35735f9caaf7,166317875,339971.8880624902,bHFkopM6Kya4woBaa4u6
f6efbd07-3132-4c5a-aa3d-b605d4fd070c,918520692,919389.0202169731,EGcZzVLm4PSrVKqVjUGd
a9c3b49e-7120-4481-96b0-d1b9f514ae8e,477636490,299396.0674108601,MBS6zGjgJ4WlosRdBfKZ
150de253-f34f-49fb-a18c-65f3ede6413e,843098970,147680.22967671414,ncl5P2exnZun3sQtFdqz
ae2622bf-e6b1-4e7e-af16-028c74bb5ea1,308517715,326701.689187891,6rgeiv45rrx04FbOWUzc
04764247-38f2-4bcc-9037-7a1d94372362,794533207,293337.4049841009,NKWB5DddH4Etf2HR6LU4
dd153e98-c3be-453c-9ec5-d78581fcccbd,223843789,294840.5979643686,LOH5tDvnnHHCmsQr22mm
9d33fdfb-25ef-4063-bcbc-7b32b234963d,276138406,418792.2056554323,l1sI5ZHSjf8JRLp3KuYr
b09a5586-de32-4a22-bb95-4cc388789cff,581113846,522104.274072412,a6i4BvRjfWq72WeWi7yz
566616e6-2f62-4fa5-8c91-78f8be3084ea,784838196,753371.5526739652,X6EwBWmoN888EXOv7wai
3028d5ab-44c2-49d4-99c3-b3fe232897a6,639458954,70867.26940539612,gpSq3m2fuAjyINTCvfgp
f12217ed-10c4-4ac3-9636-cd3b3ac7f9c0,629555442,609524.6285924877,2CqbQCaDBtBUqucSQn6A
03184ed9-d5ff-4d95-9ad4-94e0b4d33e96,422013561,374981.55012484425,o5Ri425wtNQXSvK8hBTf
f6b42338-e800-4c53-b755-e36d2f34e9b5,979583596,642222.8749774548,oKrErD60h7XTNI0Jvo7L
75d14ed9-6166-495b-bd87-9547d822be5f,755031624,215501.25513658725,i10q814RojFfSnkjqStx
43e63cd6-7301-4a73-96bf-d72020f1c787,422854390,954785.737122112,Qpwfb4y9GjGKheqxok2J
306d9194-4f24-4ea9-af6b-41810a66c68b,774835939,717666.9709988367,QBP2aSFMxkBY05QdMhVV
b7bdf571-dd87-41b2-834e-57715aba3531,228566107,452757.59753993206,4sPRMc9FqiDgGqFPU1CC
d4081777-60eb-494a-9e25-220ca7ab5475,359663992,181814.68686991176,xRzmwJzriNykRhAlgMMk
0a485232-0d5a-4472-ad56-da3125d5eef9,165725238,683529.1348447459,2lr1r9Itwx5gpf8r8dvq
413c4b9a-d9a8-4363-9fac-458cc3cea64a,836737388,277593.8530669013,ZZPAr2VSrDSqoG5iU5NG
3cf6768c-addc-48b8-af70-9379fe4aa00e,663249141,709198.2481881152,GmzMMnZzETpF443wzoFp
8014eac4-dc41-4ceb-bf2a-05a7be51bdae,319962769,284356.23925790243,He4k2TriDSHNsn5PPbxu
f076acf5-0cf2-41d1-840a-e5c37456b256,841567698,906965.3384475362,h7B5k9VEAVeBJ64xvKNL
712cd9fb-decc-4eb9-a98f-481a34382f03,196451396,647919.7741621799,Y5gcx4u4zaFSQoVYLmNP
4a73dbaf-de1e-401c-a8a9-f7c7932303aa,603893120,292344.9715767712,tkYiwLIzOnKh9fcIL0ia
b447ccb1-9ff5-43b2-98d6-4089019b691c,102374529,744168.9013012678,gzqINsaMlf8VjU9FK29S
63759085-3b7a-4257-8336-5b2a13d8fc50,701114622,389120.86634028296,hZmSoPHhMJjV08aSR4rl
42662a80-207e-4912-b47c-77e0d0594b69,6906044,917905.6292695279,0hEcEae21jSAi7QNyZHv
79cbc7d2-d468-4a69-a354-58dd658b02a0,92339212,529372.270858108,YrOwrwkBDAK3CFFVWZON
5ed3691f-fedb-44a3-87fd-a5c2ffa0890b,727633598,373247.29921029066,5WVnwuCLh1TAsRlzqUUf
c054873f-b2db-450b-b869-11021470de30,336154955,212634.11225410455,29MZ0iCP5PoNs68irG6Y
30e9cd6d-5cc7-4525-8525-de597507c92d,73911822,669141.4006295284,vV4EgB0n9QVWiLW2Uv8q
d9e33643-496a-422b-8e77-fce75130bbc6,446566414,296082.15007224627,zQvT3A74zMv2PDXCvQGc
b9ce18bf-a68b-4bac-9b6c-35089d999b6f,289266735,910452.3510330342,mPh2Hbcvw7k4kT2RkJ1M
dde6098c-657f-4736-8beb-804f0bf4921a,773369254,971086.0021018503,qRcbNtJGTPAyOI5WvF6p
b9398776-ae91-416c-aee3-5f007c966f4c,648618772,767514.9943447557,RpXaVM5Vq668fLQsyyED
4eaf3a41-71ac-4ed5-b87e-159706535043,250916127,102205.3432631772,eLFkpI0CcokkXmUl1XTK
075c3e1f-da6d-4626-a5aa-0a3ec8dcedc9,476862931,350009.2353755262,WXchmR74kqlVPXK5Jvlu
c34afec1-5729-4a0e-b01f-456144198bce,740573497,906582.1755962127,T6r2VYMNyMPznkJFkjx4
555a9e2a-d11b-429e-a0f9-543ab7aa8771,204339860,112111.09114394391,VdTSHOg4qkUZQNBcDDRb
7e9789d9-5150-49b8-be4b-6a3e3f901555,43158376,86165.61775311371,OzQHoU5iGPBlF6HeykzG
824a96f5-10a6-464f-bb19-3fb852eb2c87,924803179,189848.01350035096,MIsHwYRM9O0A0U81EdIv
7d4bb05d-2073-4c43-a463-25e10841ff83,614103269,311112.6433477993,E4ejobVkZfR4BVoast2q
94ffe224-1412-4102-9fb2-71714fac9874,376557564,76190.83542482508,EwkQMuDcrebmIGbHiVvd
a10c9b15-9b1b-4286-aa4d-46073abd9f8c,447450306,726583.8932551985,Fk2e3UrUJqkcDr6T7rQc
2461dda5-c02e-492b-8d61-9c180bb4c7f8,371711831,257265.71003215114,FOtyS84GmsnsY65eAKRU
4f9de1c8-2fbc-4d67-b7e1-e0a2f61acde3,23723214,641648.5991482332,9YXIvJdewOH492FjT5ji
7516726e-8c17-4f4f-ad79-4290f77632ef,971722975,937929.4709473787,eyUzGErLXFrql4zphTaR
ccfcc500-b8e3-4559-887e-d152c0050658,642140081,263095.2638534716,DnUulS3mc62rWFCEfoua
35aa2774-3174-4aa9-9bad-0850546f4b9c,377828111,824011.9481060866,MoPSr9MX7mWcjctWIsLQ
ec0bed62-914a-4811-80e1-01d3f69100a7,950360698,374402.81577376544,LDD28MV29Xa3KRJl9Ksh
1b71670e-b99e-46e6-abdc-26df0c29ce3b,111627995,814105.8681090121,Zs92o4FFzK63suqJ9pki
fcb62a1a-c2ff-4b5b-ad1d-788468db4c85,504635411,821398.2487737618,Q1vdA5LHxGlWKaDVYGrp
39ee5c74-6bbe-40de-aa7c-c595b01731fc,360390712,796029.1688462632,f6aiVNQkcF0lcA5T9x5P
5ad4f471-b224-45e3-a73d-75ef57d1e00e,674433721,971835.3936549753,btiuHn1ivUDFg2R9Ea6R
f2f86609-869a-4258-baf8-fbb0e9d78ffc,923257306,241661.9069808802,sYpARpT1TGZ2AIu3Tzpv
cae9dc13-d006-4292-b8e6-383d07006bab,994013047,316307.5039930825,LT5b3rbqMqE5WVvb29LK
1ab0ca52-916d-4761-9f53-4f88c410ab2b,880194962,845137.3119921606,FOQJFSAKwfjCeukixwys
c2a95516-b647-4248-9c1d-901dc9d5b212,127939199,774016.7363786985,Sb8BO58BBN8zMnfzoT6p
75de9cf5-4105-43b5-9e6e-59a875baf51f,841975627,784424.5202284034,PRl23GWWyu5mIDiS69iG
72ae4018-877e-4283-975f-54ba178efeee,99978089,269699.831635604,UyyvekJjRNPCwZXFoOWC
701a847b-cca4-4994-a47e-c447dc710c18,123803294,796690.6844294536,N5D1Cohzxk3LeAxKRDSw
dee64a18-ada0-4976-9c9c-b7e6d48bdfd8,533719376,758765.2528499364,HlLutoCLzbNW5xNn4CUE
de219861-1f1e-4814-b541-bea162349491,978416620,788657.7146737406,71ZmMa7tZ82cJPHahxoj
1cf704b2-514f-4191-9352-a58ebf2bb6cf,180611600,552011.4655201263,lDFCBBptrYdwpo0NG0uj
e59631f2-bdc9-441e-8139-9f7002ef97c6,738698307,496103.3085222837,xmGTEBpZ1EafYObCbeb5
49f65d02-69bc-49bd-8928-cba0442d3af2,319176929,335748.45364206005,wRk5xmqm4wyGXCn5v2x8
2c36bef9-0eda-4fbd-af8f-438969748d32,902170996,240985.61132058548,hV73ZeuYbqihZn2AZr50
264cdeb8-c612-436f-bdd4-26f8c7af62d1,515838727,179204.2546914546,kvFSy2RtycglxDcq2114
43dbd3f9-d48b-41c0-b1e5-95164ca9bcb8,43377793,875702.9291814658,I4TZ4K92r4ts60qLfxcO
f951123e-c19a-4274-828f-6bc03b7684bd,961328884,621286.8552057575,CqIkEdZvNPwE6Pd91vN9
eb9e896b-c45c-46fe-b1b7-aeefc3c0f364,846848356,960019.9216703195,ilM8gL0Rb1wAoHhdQARE
b7873232-ee1b-4099-8dfb-36a8b6ded0bc,835235751,968236.1031756909,tXiYrsjSp3CsYFXWmYrs
d9ed9999-484e-46ed-b19d-b5642651cb58,953485234,753200.1246720662,bBLhnHEKGD9JtGcd7jhd
1e0481d7-753b-4a72-83eb-c9ab6964b86f,597942415,360057.4413253641,O3UYm5lBOfx3h9w5L5PP
df42f903-8eaf-41bc-bbac-293bc6ef2886,718082089,410425.326648066,mGtC4m7PC0fhPpIF8PT0
6354c4ea-57c8-4085-9423-1303d6d8f8d8,370388818,674951.5229146109,h5WcpF8SOcUVnn80aNCE
f8d00afb-447a-4324-9b5e-6e94c4eb2444,55071577,642636.7339078157,0oYOEEKUa35uLdszOHzv
f5cb47ec-6a19-4e24-a95d-9bcc881539fc,303016771,362668.809000813,TX8E6673tfgIXAfbFzST
5a30b5f2-3c2b-4925-bc4d-2dba3a549bb1,974384456,719095.6650713073,u29KkhugFTEEO5vvaK90
0e692f1a-c428-4cc3-b9fa-16528f8acdfc,806162680,597523.2118912154,OJseInv6m3S20mMvnEIg
3cabe7af-4f0f-4429-a5b3-19b48b2acb4e,767524902,999649.7554731424,CPDlGXVhzBFpOkncqD23
10c9cb69-e43b-4866-b7a9-066c7acbab41,679689788,673677.4326236519,eVcmBTxRqdvtbOztZYPH
20778bdb-a9b2-498b-ad84-d79fe4e84efe,793077328,286835.653333511,3j31GiRQVRqLJxjmb1L8
32cf661a-10a2-461a-b249-fbe9d5061e8a,370735207,5737.164195811273,EjfjWiJyTTB7BWoxqabp
d83ae622-1688-4012-af71-82f759314cae,645510971,915721.4659520607,vsSmOJTYyTNbXbHgVRR6
362893cf-1bbe-464f-9765-bb394fa8c9ff,970976022,418569.83969520277,A8RJwQzk8zJ1mppN4t9C
a9f06e22-2a2b-4330-8853-eab1e511fe9c,707600626,119067.1625626909,DPCSnoysDLalqgoMzf88
a9c06812-73c1-40cb-9487-b99bd5b82f5c,340037368,85417.96231886167,HeYHo4PwxdkEUsllV55k
94ae440d-0600-4264-a0e6-713afc8e71e6,301218443,711827.9176263812,3lpZbiI1D3KZeyEzfy1n
576d5a5b-c6a0-4b39-8b8a-324eeeb4fe18,472679492,633647.5475710568,254ERPRkSI5Sq7vg4WRh
4048fc5d-da28-4afd-865f-c3bb42bd261c,662079740,871960.5951734375,oxLrLW09akXrf8v2FeZp
6600ba6c-6ca0-4118-886d-ecbaf38f69ac,755765966,83456.84126482178,CxaDE5euxLGE0pzVEucG
9108c0e8-498b-4419-9473-dc9a05d13790,939260335,776095.2385480551,015ieT4VGTk5Pw44crOF
63caa5d6-743b-4a68-998c-52b8bc6e0ab2,611672529,513391.14608845947,89ZOGcwgif0At1jrkaXJ
c77c8bb5-0cd9-4b7f-b4a6-2d5f8cba35b0,821372461,514277.4253508123,CMKSepUfVICax4D7juz0
a541636a-5223-4c27-96ed-21b707a29ad8,437347288,477285.53156513406,llHw4RXKTC9UzU7Ves9o
361c1789-9747-45cc-873a-01ffab3af339,443311326,518943.9524693744,hmhStbVmTKTqRNnkyQs0
6ef505b7-c2f1-43b1-b3c9-107c89920fe4,547646397,336833.5566533389,LzL1XA12lfh05za31f9W
a573cd6d-7476-4ae8-9496-7febc0994db2,567093981,24791.174455027875,ffkWR4a54tn4rxP1ICzi
b7a0ab8c-fa26-4da8-950e-40c0fb7cb90b,429951740,511039.33855954744,eMORI5hl1g0PlLkII5OD
2977246a-c0ec-4450-9f5c-f366612e387e,479747467,915486.2246330639,MxlVyiL8rBlNYf4ZWhbI
12010845-d432-41c0-936b-fc780c519a64,888019424,57518.49763722516,xsqWdceqmJpEnYXVBcen
743ff735-ef22-4867-a49a-b02cb70c3ee2,603213244,998542.5973224114,Jg5hKdyeL9KW7p7zPovi
ba621933-5072-4416-b35c-4dbd7080ccc4,469963853,163442.04668728836,YHKdFZXurHje4UD7zwIM
878ce67d-9611-4426-8aaa-47478075adbf,165817805,65476.10164240669,b36eP17Iv2pKQxtAqSQg
ff2a705f-c94b-4445-9eae-6fae9f93d35a,8351330,129377.29221097294,1nOw4UOOmo3XyD84iMvu
e017126c-1990-433e-8e20-11f9c0b2593d,529200070,530741.3231557985,qVTUCV6QPWeBRgmrc6OM
8f21e92b-5b8f-42ba-914e-5c7d6bf9cad2,251987733,186127.85487894036,24qQCHLm4eQDL9JTEqUc
908c0ae2-bb19-4f44-be10-6f1633b11379,917548885,927134.7610227463,6Y3mJPqYapPGESmrmEfz
3fef2c02-f156-430f-a189-1f7c297e00ec,786146433,575609.083228624,HPnYzhOlGynPGdl0daw8
0b9851be-c9d5-48b1-9b45-95d84ac0aecf,930896489,895360.9692296808,Z7yUUHkvbIQb89Wve3dy
609fe433-b32f-4711-bb34-cba2b12b9011,471211118,160038.96670205198,I13sd0RBi6agPzwWcG3P
881c2d04-5cc8-4968-b680-d46b04b972f6,563191602,968104.8642286793,cFvRToxhliw03ykeAtEk
0b8fc362-535f-47a6-bd41-4d218192b831,773302861,747196.3661374884,fYimEWagobfqmsQwST7c
d3b74b46-bbae-4893-840a-6026804c8836,710381111,68637.1849345928,utFzqdDBXcSOMeQBjwTF
d8ba9d81-796f-496f-9983-1fa575f6540a,547307773,631947.3186381955,LQFw8pSdseIMBhSybPzs
0e971fb5-f947-4027-8ac9-2af23d2665c8,868863014,817244.5308238352,QmZ7lZAgo9mCiXpiHXNB
3760852e-6045-481a-992b-6203d35c2f51,209947155,812269.4342882166,WsQaEUrgJbBOihRv7pIX
cb1fd650-d544-44a5-9a8d-81ee572e8e60,903729957,182087.62540675295,uYsYSV70h7urFGBpkQgg
28923d73-d620-4a7b-b692-77f94736592e,168451874,632572.6659055314,sNTLNtUvTXaFAHSGJNkG
922837fc-4f46-47bc-8a57-97bbe2b9ce97,740965183,57301.31454407161,VWrVH9lrZiWmhyR0RVCH
bfbb363f-b83b-4307-ab2a-1874851e699d,685563132,998943.7789291915,ceqzwAKJooJerpoPVIob
2f1b5ee9-69dc-4319-a0ae-49a04b443307,193383347,932845.4622797428,HSYxY44OIoiprfoppBYo
ab4d1ea5-6eac-45e1-8e2e-2a37059c7ca3,754741392,904713.8464725716,VzXvIlQ84zXXsRFU28JS
12bda1b3-848e-4980-8bf6-c720ba99b759,455236908,199533.65615083373,q50IOZtKHZBcX1l8LxtO
e3478375-ce07-4316-83fe-208bf1bddd64,827183786,400017.7123224453,ZCH4T7yS9FxalbJoZtfg
b4c59268-061f-4c43-920b-b1d3b0313ab1,971404185,327650.1050427284,zybgiwbNoojvEUJ5h5c5
8831d320-21cd-4fff-b8f3-75e9cbe0986a,883151704,853536.9892308614,n0e2DdfJ0cn0ahN1AMKG
66bcefee-edd1-435c-9a1a-028512a5477e,208431446,262833.31459008774,20l94KSvGm1xVUSb5Ef5
3238f6af-9c28-4f47-8072-f1860999ba63,515957658,298643.0115005775,wAEzU8Vw5FIosYEI7dtX
ec19fc81-d570-484f-93a1-ab2d13108a56,101000527,87594.49930711882,Itlf7v3Mx3L8yQJAzFWi
a7e24397-5b1b-4913-8dd8-aa6f564e34e8,170743518,164637.9014821384,x48sysK5D5ZD1XQRAwyb
fd9578b2-c513-4028-a5d2-bb5f0e3b0a8e,410279305,337690.2105943073,rWVvp7VUsuiPdS44Hlof
d89cbc1d-f9a5-4a61-8c7e-320919a88fb2,382557815,679226.973241343,YOkDUFgG71O05RREgCyu
d0b91f3a-25d5-4210-a609-333054b76cfe,851179912,930767.0141040495,f8cWnqHCpUgGtQ0T6W3b
c56a39c9-6b54-4641-bd3e-e734ddb7dbc1,540245466,713392.6068448031,qSqoq7ZZzhFcZKhxLon9
90c0a8e3-4636-4b74-8885-b264b582543e,495249559,147794.29739558202,GW1kyaTftrHFvKMS3syu
f16128af-4b5b-4133-a88e-210d50e6b9d9,33802507,778827.9364424405,mzoTAT5PXKssvkMVZz64
3f586140-a37f-4f12-98cb-114043151b58,243871798,584975.1405019674,WznOLe9ItOhqcCkT8yDE
5700dc46-044a-46f0-a17b-fb0f85d28788,365958312,356211.1275553718,2BzBnnJoME5HSZipL38B
d831b163-c12b-4ed5-b28d-428099b94ead,265324082,519991.61033799325,TdqVRM3EGK6yEi6M65iL
1ec2f757-5353-430f-8118-d72325d12a75,494704820,964411.2488216971,fZX6j2U8ULSFNBHrmALF
f64a91cc-95c1-4de7-8d2a-79dfb55d77e5,440734013,783670.1899561931,nVE3zHuP0RzZKZgWB2mX
2bd75396-8c69-4803-a2f0-7f485569874a,485248643,79423.20224772704,XzeK2iXaEFjueY0JmjpS
5cc9a7a2-c532-4591-9003-c75313273a0a,81752489,462441.1658572634,9ibV7ED4wwQXmbIbAnOq
334a5a1e-29f9-47b5-9d4f-f35a06471ba8,162214068,606306.2213109556,jNbLQXQzQJVguVGJSZoW
546abc7e-a56c-4aee-8c93-09838c068fb5,448530962,531706.319480801,dB98y6dDh8LtqQR9x6BG
c6d79a7f-592f-4b17-bfbb-fba24afa0c64,160619120,110164.79692069103,yMLudFh0n6dvneiH6VpI
67a6b982-8e7a-4bdd-80b2-66bcc3cf075e,945010549,812780.2636783252,KlAioWAr3KSqSsmIzTek
33c2a04c-54e8-45ba-995a-22a854623b22,454310721,660848.5623117728,3QwULDJfJJANijHaZorH
fe89b955-bfcd-4e01-81d1-831027f8ed7d,547658777,423720.8064537379,ZR9ZcngVJPM6NpfSMwtC
cad13603-aaf1-49c8-bcdb-677d9096d204,993526656,706098.2315938208,34j3DuLrnCZpjNbw1y5O
59cbba9b-4473-4d24-912f-0b54557314b5,867304726,646844.5761003969,MFIAu2mmbfU7GPgePCKM
91685d9f-309a-4cad-bf1e-23238f77d48b,691730446,850782.2202040512,vBsmC2f6QiCuMowwtIQl
ab0d5839-ec0c-4b73-a34d-8fa4fb4e87f7,243762692,546640.4236871265,N2TKhkVzIQVfud2n8tCk
62f7ff76-c8fd-4694-99d1-953ed0331146,506267134,400224.734020319,2mT0Jf7xF5Rsz3y1Dn4X
3643b51b-f7af-4e04-8936-8f2479f9e0c3,117250191,180440.89254137973,ZZlBLwHGUPcoUvxkoB8m
d6d2e48b-4803-4119-a2cb-be12ffc48039,556503949,123986.25400898245,iIdf1DZTr8IekTiyzADu
30b36c1b-3fc5-47ba-9f36-19c1ae169313,869677613,476149.1187646828,KmP21YnJFRrsqHjhf3yZ
dbe7bafc-b28b-46c5-9d08-50ca31445c24,103992401,75865.6771845827,WIUlA8IvNUnliTZ5TA0p
1dbb10ba-b096-4bab-b4bd-4e4d30266deb,653766705,894999.04801086,bykEVu7Va5jyxDeoLAo1
ff495c41-3523-47c8-b8ea-fa5b82674b2d,702288875,796048.7259060709,vAAeArJ6aL2Z6RYDOuyf
5bdd9296-d2f7-49c7-aec2-23d6e51cac73,765938319,270323.28426930885,09QzA5ahz08yPQsZssOU
4b0d4cd7-9e25-4204-a207-dd401132eeb3,621223634,478661.9110760195,F9BRmhITiysy9XfTAOgz
32e8690c-0b51-4576-9a52-ed7887170844,833342018,434028.3033716469,8QCCBwz6zxjBB4wlWrRb
1fb8b280-b5cc-4673-b009-b577b0f4cecb,482601584,344484.5681757237,U47YiPZ59r0vtavVVsvp
d3a2c7e2-45c4-4fe1-94e0-89c1b61069fc,739098163,286579.7857581306,OdNNsOryLfnsc8TjdI2g
5d07c75c-28c2-4422-85a3-ccb71de81664,244939291,716694.5734149016,nHln4wS6ML2QdCtJpV0e
dfe0c8a7-a688-4bb3-a085-f2ecc0372aa2,378661093,61474.12705640765,oqZd4GLRUsLInGYy2xiQ
f2995413-a24a-43e3-8832-af34f90ab8ed,906451028,493103.2329784369,sDttzKuwsGQ4mNuhWzu5
42588a42-2be3-4eaf-9f0f-0c4e48443c43,886981741,556011.1723282324,FPrDDN8AAThiR4XmZN1A
b581c1c7-99d9-4ad2-8790-263062a1de7d,976014975,696972.7349536577,ftObfWgGNMM7Aw6WKlUj
ca034b6b-aa82-4ae4-860a-3d1736a31015,213911727,743588.1822649582,EM6fr6Zd8ODEIAezMD7y
c3d3c7b5-8411-40fa-a255-8a920dec24cd,499078306,443133.7361577011,7tsaj8xTKVoQACefAwFy
88bb063c-6023-4eea-8e45-553eac29cc2d,875806033,238543.1423157839,7b2o8AGGYlOVQ7Wj2NG2
45f93a0f-94c7-4450-bc16-ced1a8a5a0e2,423254769,687285.0686945015,cwwAEklDNglCtKaWSEaW
f52ee8e5-72aa-45ed-8f87-6b1b88a6e5ac,894012003,830021.0730168417,FthVPfygXTa8Lcq5qo0R
3b2c1514-78f0-4d78-be66-7aa7ecdab6ae,164093732,443186.763637865,ucIss6mpg2h1ji92kfOd
5d30f8e9-5a68-4c28-807a-ce1a51bdb103,797441210,807542.7118906317,5PlIs51TVjs0hI2oTeMW
f9df0c13-b6dc-43b7-9c2c-34561228bb5f,217378248,586984.8507374515,xI5lqQqGBNU0j7QDMazE
0b761aae-ea8e-45ec-88e2-65576974683f,257548293,757876.261168016,sbXDw34ItgpZiB6DWZEw
